id,target,split
qmof-6fbe47e,2.294265,train
qmof-e1456f8,2.403319,train
qmof-4a650ba,1.618139,train
qmof-f2fac68,3.220282,train
qmof-bd93f70,0.980583,train
qmof-0122bb1,0.979539,test
qmof-0412385,3.4075109999999995,test
qmof-361fd6f,0.392628,train
qmof-22c4bad,0.574342,train
qmof-5ad197c,2.655213,test
qmof-290d012,1.4997359999999995,val
qmof-8e117f6,1.470048,train
qmof-3c5b84b,0.991304,test
qmof-c5d75d5,3.385849,val
qmof-cea07ef,1.853504,train
qmof-bdea962,2.200215,train
qmof-6bf5ba1,3.288899,train
qmof-d28d5ec,1.546957,train
qmof-0159028,2.734366,train
qmof-b7dbb38,0.7842769999999999,val
qmof-5cf14ed,0.977132,train
qmof-7945a6b,3.055203,train
qmof-9dedbbd,3.175296,train
qmof-cd5c084,3.483867,train
qmof-b806efd,0.8288950000000002,test
qmof-80dcc70,2.098677,train
qmof-f43fd4a,0.139952,train
qmof-6bc1eda,3.447426,train
qmof-d51d399,2.749275,train
qmof-44fe25a,0.54348,train
qmof-a19fb5f,3.1362750000000004,train
qmof-d8c5293,2.815563,train
qmof-247e926,2.975789,train
qmof-76212a0,4.8742,train
qmof-b3649d4,0.698851,train
qmof-402926d,0.9438529999999998,test
qmof-1dca0c6,0.5296939999999999,train
qmof-11afcfb,3.470688,train
qmof-149aeaf,3.604038,train
qmof-a3c4a06,3.051825,train
qmof-fdf59ed,3.061161,train
qmof-97e4a61,2.7574810000000003,train
qmof-e2d7d1f,2.689561,test
qmof-8030fac,0.983467,train
qmof-531406b,3.161938,train
qmof-f74de6e,0.7103089999999999,train
qmof-e7b6156,1.17651,test
qmof-2131538,0.6116780000000002,train
qmof-42b6f78,1.331938,train
qmof-d8acb74,1.497866,train
qmof-4c83c49,3.165032,train
qmof-045c524,0.7636860000000001,train
qmof-390913b,1.477778,val
qmof-62e8561,2.123473,train
qmof-50395c8,0.4501280000000001,train
qmof-99e4b8e,3.434154,train
qmof-5cb2fe5,3.452496,train
qmof-ec5e968,3.476058,train
qmof-70a9ffb,3.476356,train
qmof-55fa4d1,3.469999,train
qmof-a1f7295,3.446675,train
qmof-e2b0729,0.92324,train
qmof-c7761f6,0.4211639999999998,train
qmof-eb0aaee,2.899313,train
qmof-6abc890,3.90832,train
qmof-04b3678,1.097389,train
qmof-5263eb0,0.5052709999999999,train
qmof-7ffb302,1.5473599999999998,val
qmof-324fde1,0.901241,test
qmof-d43a3be,1.831127,train
qmof-cb52709,4.2773140000000005,train
qmof-d117cca,2.542546,train
qmof-0b3e7a7,0.3666720000000003,train
qmof-1c91623,0.4330400000000001,train
qmof-d768aa1,0.509563,train
qmof-a6fc90c,1.703484,train
qmof-9949aa2,3.774635,train
qmof-b2fc53f,3.482758,train
qmof-5364d1d,5.757602,train
qmof-5a9cc08,5.184588,train
qmof-4df225e,2.507743,train
qmof-d35f64f,2.105572,train
qmof-d80e631,2.601745,train
qmof-8535569,3.698781,train
qmof-64935e1,3.403311,train
qmof-485c8c2,3.554038,train
qmof-7f3a923,3.54879,train
qmof-dee0a1f,3.548977,train
qmof-5517ab7,3.532108,train
qmof-b59ec06,3.829265,train
qmof-254f0bb,0.7359420000000001,val
qmof-f655648,0.1117239999999997,val
qmof-ba5b808,2.887984,train
qmof-81a163c,2.744588,train
qmof-17cd56b,2.646218,train
qmof-8d254b7,0.807238,train
qmof-aa0ecf6,3.247869,val
qmof-480dd0a,0.4687429999999999,train
qmof-1ebd4e7,1.424796,train
qmof-d8112f8,1.809638,train
qmof-b069377,3.290347,train
qmof-948ab1b,2.0709850000000003,train
qmof-ec95ddc,3.015437,train
qmof-797c9c2,2.978337,train
qmof-59216ed,3.19803,val
qmof-ba111bf,3.290972,val
qmof-c2973f6,2.613114,train
qmof-97ae29f,4.524469,train
qmof-67850b0,1.894238,train
qmof-57a89f5,1.847447,train
qmof-f9c5c28,0.6822029999999999,train
qmof-8d0f063,2.421798,train
qmof-ea2e5ae,2.454198,train
qmof-6ecd9da,3.484881,train
qmof-7e8fa91,2.864943,train
qmof-db0876a,2.830573,train
qmof-8aecaef,0.2366340000000002,test
qmof-021884d,0.861942,train
qmof-150730f,3.695014,train
qmof-cbb7574,2.679357,val
qmof-eab170f,0.036919,train
qmof-96928dc,0.574591,val
qmof-b1e3539,2.7356610000000003,train
qmof-788acd1,3.754969,train
qmof-6b7c621,3.802006,train
qmof-59b5fa6,2.535635,train
qmof-1f0ad0a,0.434536,train
qmof-b0d6ab2,0.5206099999999999,train
qmof-22e67b2,2.659221,train
qmof-a56ab4f,2.556622,train
qmof-c2378eb,2.4377470000000003,val
qmof-00c7bfb,1.707772,test
qmof-90b97bc,0.829591,train
qmof-7bca5df,3.413885,train
qmof-dc995f2,2.304588,train
qmof-b57a861,2.125443,train
qmof-47eb3b5,0.964929,test
qmof-b8ce672,5.32659,train
qmof-85b5866,1.847366,train
qmof-5acd127,2.466722,train
qmof-bb340c4,3.401029,train
qmof-5d60111,2.626571,train
qmof-f3b9a1a,3.971684,val
qmof-705ad5b,3.449303,train
qmof-769821d,3.049682,train
qmof-2e370d9,2.621017,train
qmof-1937b4e,2.609995,test
qmof-f7c5ef4,2.129689,val
qmof-e2ca7ec,3.019978,train
qmof-a1e2a57,3.071844,train
qmof-c3787ee,0.1223129999999999,train
qmof-b8741a5,3.168463,train
qmof-c21278c,3.01749,test
qmof-8121bd5,3.327392,train
qmof-6f5b20c,2.818708,train
qmof-0192eb2,0.0890569999999999,train
qmof-c8783dd,0.940128,train
qmof-5b523bb,0.968638,train
qmof-1a6c50b,2.163171,train
qmof-19b5170,2.180347,train
qmof-5f0dd01,2.185584,train
qmof-d2fb81a,2.149931,train
qmof-be911ac,2.127887,train
qmof-15ff44b,2.018402,train
qmof-2ee4f8f,2.796354,train
qmof-8208646,0.413073,train
qmof-fde0c28,2.124675,train
qmof-8104eb0,2.014075,train
qmof-03558fb,2.53611,train
qmof-bf937bb,2.177494,train
qmof-80849f4,2.343909,test
qmof-642ab74,0.087285,train
qmof-a96ee8e,1.325243,train
qmof-eaef6dd,3.283687,train
qmof-7a0465a,2.247394,train
qmof-86bac97,2.831761,train
qmof-cd3e104,3.014362,train
qmof-40ab8ad,2.169011,train
qmof-1af2219,1.642315,train
qmof-9794e9c,4.274353,train
qmof-0d8ec48,0.835498,train
qmof-89d5815,4.278811,train
qmof-2c7d021,0.970892,train
qmof-0032860,2.67823,train
qmof-84593b2,4.688557,train
qmof-209afa7,3.926483,train
qmof-9b0ccbd,0.492882,train
qmof-03e1732,0.5646989999999998,train
qmof-f6afc69,0.6911559999999999,val
qmof-a001d0d,1.709252,train
qmof-f917bec,4.373571,train
qmof-70ee38e,3.081949,train
qmof-7973010,3.5905620000000003,train
qmof-91dacf6,3.613137,train
qmof-43281e0,3.108267,train
qmof-15c314b,3.253968,test
qmof-8e56e92,3.5044340000000003,train
qmof-305c717,0.460507,test
qmof-47c8976,5.033353,train
qmof-d017d3d,0.8471690000000001,train
qmof-ed6d2e9,0.014977,train
qmof-c0cf89e,3.3861090000000003,val
qmof-0d451ab,4.048043,train
qmof-f4c4d54,3.438414,val
qmof-cf44740,2.2286930000000003,train
qmof-eda13fa,0.820182,train
qmof-a29f85e,3.190577,val
qmof-9fb39d7,3.254299,train
qmof-baf7972,2.704839,train
qmof-0b98df9,1.558554,train
qmof-3f99902,3.402861,test
qmof-9384b06,4.728416,test
qmof-42d7698,1.5362210000000005,train
qmof-b4f3ed0,3.544271,train
qmof-9ca0bbc,3.553027,test
qmof-fae8514,0.923773,train
qmof-b94f35d,3.230658,train
qmof-b8dd1c7,1.607748,test
qmof-88fcee5,1.794842,train
qmof-b05561e,2.671674,train
qmof-b976080,3.442248,train
qmof-aa9cbff,3.028225,test
qmof-5d34c5a,3.09764,test
qmof-5766a15,2.696171,test
qmof-be1b28a,1.443226,train
qmof-42b55bb,0.027096,val
qmof-4943353,2.735276,val
qmof-3ae8344,0.6348510000000003,train
qmof-817fdc2,0.9591730000000004,val
qmof-e986fdb,0.9480179999999998,train
qmof-7e9d037,1.061793,train
qmof-8c3c946,0.8867829999999999,train
qmof-31b9347,3.860019,train
qmof-d6cf7a2,0.0163509999999997,train
qmof-1fa8bff,0.894698,train
qmof-9b147f7,1.592651,train
qmof-86d21dc,0.935731,train
qmof-fd8c6e6,1.303926,train
qmof-581f867,2.3048770000000003,train
qmof-103e2b6,2.240003,train
qmof-54114ac,0.021079,train
qmof-78e449b,3.1330709999999997,train
qmof-837edc4,3.925999,train
qmof-99293e5,3.674983,val
qmof-cbe4817,2.691751,train
qmof-4b4c416,0.916569,train
qmof-fc36310,1.0614500000000002,train
qmof-a4ece54,1.125972,val
qmof-90458ae,0.9715649999999998,train
qmof-74bea3f,1.667163,val
qmof-27a6787,0.630715,train
qmof-786ff16,2.434749,test
qmof-d520a51,2.405709,train
qmof-72d8647,0.3851769999999999,test
qmof-e12c654,1.348116,train
qmof-69fa051,1.404741,train
qmof-ed19d45,0.508574,train
qmof-15d237d,1.675389,train
qmof-75dfe5f,2.175742,train
qmof-23163b9,1.89923,val
qmof-9631486,2.569831,test
qmof-d3efd84,4.25241,train
qmof-9445ed4,4.246143,train
qmof-51c2b67,4.362917,train
qmof-67c12e6,2.04949,train
qmof-cc77759,1.725216,train
qmof-301715f,2.676991,train
qmof-67cdba3,0.548257,train
qmof-17bfa44,2.544556,train
qmof-d752b66,2.435232,train
qmof-6868cb6,2.424376,train
qmof-6262763,0.8679669999999999,train
qmof-4c61e1e,2.781028,train
qmof-e40f7eb,2.879926,test
qmof-01fcf4b,3.022697,train
qmof-0556e4a,2.61517,train
qmof-9f90a7e,2.705737,train
qmof-b4e619a,1.540699,train
qmof-3367507,1.826659,test
qmof-55f4d83,0.912959,train
qmof-9b98e57,2.800242,train
qmof-6e337c3,0.49505,train
qmof-a14eac3,2.26127,val
qmof-d1c7a8a,0.4689560000000001,test
qmof-566c8f2,0.333059,train
qmof-2d58bb8,2.113105,train
qmof-15845e1,1.594326,train
qmof-461e21e,0.588428,test
qmof-992689e,0.2159299999999999,train
qmof-8bc481b,0.955216,test
qmof-8e1f1ff,2.454073,train
qmof-5f11e5e,0.7305199999999998,train
qmof-7f871cd,0.658817,train
qmof-7311839,0.4640999999999999,train
qmof-0eef54d,0.73542,train
qmof-d278d49,0.1485689999999999,train
qmof-5cf67b8,0.512711,train
qmof-24cd035,0.918796,train
qmof-0aad8d2,2.719941,train
qmof-03f7272,0.8171119999999998,train
qmof-70b42ce,0.581735,test
qmof-6a5147b,3.207448,val
qmof-ef047dc,0.995086,test
qmof-24f6661,2.554606,test
qmof-e4e4393,4.690464,train
qmof-b59eb8f,1.955506,train
qmof-09b92f5,2.062375,train
qmof-bcc71d2,0.6183019999999999,train
qmof-300be09,0.2071829999999999,train
qmof-22c0271,0.231489,val
qmof-675adb3,1.353418,train
qmof-0de4f8c,1.638815,train
qmof-d1efdeb,2.225431,train
qmof-82b967d,0.403499,train
qmof-ecf4801,3.06391,train
qmof-180ee5c,2.619889,train
qmof-1580705,2.79558,val
qmof-d45d958,0.5067780000000002,train
qmof-f99335e,2.443414,train
qmof-e08db99,0.6851449999999999,val
qmof-fc77380,0.863062,test
qmof-b222296,4.1193100000000005,val
qmof-310bf43,0.63721,val
qmof-f2a6b8c,2.556869,train
qmof-fdf1f3a,2.913144,train
qmof-14872a0,2.995021,train
qmof-efb1a27,3.592797,train
qmof-1a11e28,2.477551,train
qmof-52d48cb,3.647207,train
qmof-4bb80ea,3.5724,train
qmof-ea90ff7,2.880236,train
qmof-25fa36f,2.8869350000000003,train
qmof-49c5509,2.121799,train
qmof-9aa7703,0.9311319999999998,train
qmof-3074f36,3.2091700000000003,train
qmof-b3c62d0,3.5880310000000004,val
qmof-63a8eb1,2.522368,train
qmof-1566e59,2.398041,train
qmof-a72a815,3.127325,train
qmof-29248f6,0.724905,val
qmof-1de40a5,3.191211,train
qmof-977d607,1.864536,train
qmof-6842f7a,1.100504,train
qmof-35921c5,1.663367,train
qmof-a303212,3.29902,val
qmof-9f43bb6,2.107479,train
qmof-f4ceca8,0.4974450000000001,train
qmof-18f4601,2.104895,val
qmof-4e4871b,3.303382,val
qmof-d9508ee,2.594184,train
qmof-430704b,2.600636,val
qmof-a98e632,1.619607,train
qmof-f621598,1.391631,train
qmof-9b4fafa,1.708078,train
qmof-79f0fab,2.256775,train
qmof-6c9e6ff,1.4556680000000002,train
qmof-815e12a,1.4292900000000002,val
qmof-cebd596,0.99503,val
qmof-3ce38c4,1.551367,train
qmof-a0db6b2,0.5955080000000001,val
qmof-65d9b71,1.6513609999999996,train
qmof-be99418,2.966322,train
qmof-da484b1,2.590863,train
qmof-43b0f02,3.437052,train
qmof-f57a76b,3.298437,val
qmof-d461695,3.391783,val
qmof-6c0ffdd,1.306262,train
qmof-f5dbc93,1.926176,train
qmof-d0d6fd2,0.0026519999999999,train
qmof-c63dd25,2.471031,train
qmof-7aa13cf,3.412754,test
qmof-e0e6794,2.790419,train
qmof-3ef90f5,2.359751,train
qmof-58d0589,2.313487,train
qmof-1692715,2.326948,train
qmof-2eac1e9,3.578048,train
qmof-64e197b,0.3906929999999999,train
qmof-faa6257,2.780713,train
qmof-27e7e43,2.772512,train
qmof-bdb947d,2.772188,test
qmof-98c31c9,2.394504,train
qmof-e91bdca,0.286585,train
qmof-898e6ca,0.2768319999999999,test
qmof-87a7ada,2.374224,train
qmof-f5464fc,2.622048,test
qmof-91c48af,1.961542,train
qmof-3356268,1.255066,train
qmof-c2e7f00,2.098196,train
qmof-dc71bb1,2.148302,train
qmof-dbaf834,1.2889959999999998,train
qmof-203b252,3.313294,train
qmof-a010bc0,0.043668,train
qmof-df313d5,2.637191,train
qmof-2da423f,2.000524,train
qmof-49cb885,2.0152140000000003,val
qmof-9269a92,2.600259,test
qmof-1aa1ca3,1.524037,test
qmof-f3e9eb2,1.368865,train
qmof-fea9e70,0.5484349999999998,train
qmof-e5526f4,1.739184,train
qmof-3a04018,2.764677,train
qmof-4c8ae11,2.573069,train
qmof-32f3cb0,0.2380689999999998,train
qmof-c97afc4,2.229497,train
qmof-361e7d5,3.712773,train
qmof-a1aad4f,2.090732,train
qmof-4c98c16,2.093075,train
qmof-1a0c62d,2.9936890000000003,train
qmof-99bd2ff,2.96131,test
qmof-45846c3,3.263956,train
qmof-d178e9b,3.094081,train
qmof-e16b9a1,3.176564,train
qmof-825793e,0.4803929999999999,train
qmof-b1fae08,1.662443,train
qmof-91d3cdc,3.458476,train
qmof-4549ea7,3.437403,train
qmof-006948c,3.280924,train
qmof-6210d13,3.3282190000000003,train
qmof-74b0bf9,3.335569,train
qmof-549488d,1.833143,test
qmof-14d74fb,2.6170630000000004,train
qmof-9e34535,2.220122,train
qmof-d5e2e67,3.44877,test
qmof-4840cc5,1.826773,train
qmof-46324de,1.006147,train
qmof-ed07c17,2.919588,train
qmof-615a56b,3.203712,train
qmof-909f534,2.004609,test
qmof-b321532,3.466354,train
qmof-8797c0d,3.455173,val
qmof-5cb7bf7,3.4609750000000004,train
qmof-17ee812,1.615961,train
qmof-2e2b077,3.008928,train
qmof-72d3a49,2.268957,train
qmof-ff54923,1.027899,train
qmof-6db07a6,0.959066,val
qmof-32c8def,4.551677,train
qmof-2ad2677,3.25125,test
qmof-b696fc8,0.7038340000000001,train
qmof-8928501,2.453095,val
qmof-6dd2dd5,2.710378,train
qmof-fd0958d,0.930997,train
qmof-727c9e2,0.954884,val
qmof-f04b4d7,1.656541,train
qmof-02b1fc1,0.824256,train
qmof-e31c890,2.234349,train
qmof-47ef021,0.165315,train
qmof-7cc3a8d,3.081476,test
qmof-a50b67b,3.011322,train
qmof-80e9570,2.563981,train
qmof-522809d,2.339001,train
qmof-2f8d683,0.4436970000000002,train
qmof-6af5d3b,0.2168209999999999,train
qmof-051e081,2.430874,train
qmof-2adc999,1.694532,train
qmof-5ee8a95,0.8954079999999999,train
qmof-e266949,1.306785,train
qmof-1e2bfe2,3.119059,train
qmof-5ef8b71,1.869534,train
qmof-d9fa5cf,2.841914,train
qmof-e172a22,0.913888,train
qmof-c631f72,0.5213329999999998,train
qmof-b4b5423,5.327613,train
qmof-ad7ce98,2.3851440000000004,train
qmof-f46e3f3,2.996046,train
qmof-983f779,1.937895,train
qmof-6250e1f,2.824384,train
qmof-ce9c9f9,0.6078969999999999,train
qmof-5e1817a,3.635921,train
qmof-6dd0381,1.542714,train
qmof-c6a468e,2.046171,val
qmof-7e03401,2.060792,train
qmof-b0faa59,2.330606,train
qmof-21ceae6,0.7797350000000001,train
qmof-19ecdb0,1.2830209999999995,train
qmof-9d2f08c,0.7085030000000001,train
qmof-a433ce3,2.543273,test
qmof-4148b62,0.549183,train
qmof-9f30221,3.591997,train
qmof-b2d2ac6,1.900366,train
qmof-c124b27,4.389926,train
qmof-069478f,2.6194230000000003,train
qmof-115bd6e,2.150758,train
qmof-a5cf871,2.803675,train
qmof-b4beb57,0.7020609999999999,train
qmof-33fad02,0.372064,train
qmof-4d60806,0.4390400000000001,train
qmof-0eb3aaf,3.4023950000000003,train
qmof-b8647f2,0.7226780000000002,train
qmof-ebe89ba,0.937634,train
qmof-df86412,1.279289,train
qmof-977fd47,0.5728779999999998,train
qmof-5ea429e,2.11857,train
qmof-b14fe4f,1.50297,val
qmof-a7f15a5,1.442036,train
qmof-160fa0f,2.364225,train
qmof-9544bd5,0.7288080000000001,train
qmof-d88d13b,0.3115209999999999,train
qmof-15f1bb8,4.443302,train
qmof-af9c10f,4.116604000000001,train
qmof-98b863e,4.096648,test
qmof-3396210,3.807843,train
qmof-4050181,3.866396,train
qmof-ef3c6e0,4.108962,train
qmof-da0a751,4.106196,val
qmof-92d0d93,4.103657999999999,train
qmof-59424b3,0.466698,val
qmof-920e89b,2.16163,train
qmof-1a78d9c,2.514727,val
qmof-b678688,0.634173,train
qmof-96d8778,0.676212,val
qmof-dccc2e2,0.661323,train
qmof-557b940,2.587393,val
qmof-be3ffea,1.0498709999999998,train
qmof-38b3dd0,2.892494,train
qmof-f77c0e0,2.341327,train
qmof-43c7f6d,2.5800980000000004,train
qmof-cc1d215,2.545013,train
qmof-2b54738,0.490585,train
qmof-edb3d86,4.717303,train
qmof-a92c7de,2.016163,train
qmof-5c7ac81,4.255166,val
qmof-db3f511,3.190779,train
qmof-b9c611d,2.845689,test
qmof-a001201,2.61388,train
qmof-80c7415,3.046733,train
qmof-ae9181c,2.578798,train
qmof-c700982,2.837205,train
qmof-c0ad203,2.404103,train
qmof-866f41f,1.91487,train
qmof-6cff79d,3.406134,train
qmof-3d8172e,1.3650510000000002,train
qmof-7ce0736,0.8845090000000001,test
qmof-0385604,0.989656,test
qmof-e867a05,1.5993410000000003,train
qmof-a8294e1,1.55166,train
qmof-3a7ba2f,3.092685,train
qmof-751e1a9,3.749088,train
qmof-4b1ef88,0.907393,train
qmof-bc95055,2.461065,train
qmof-a6fa008,2.25181,train
qmof-e890ecf,2.208417,val
qmof-aa812e3,2.394184,train
qmof-40b01a1,0.193938,train
qmof-9af4bae,3.400145,train
qmof-e7d7fee,0.192679,train
qmof-70475c6,0.615829,train
qmof-d4582ac,1.504096,test
qmof-4f5e770,1.647468,train
qmof-1ee9184,5.111067,val
qmof-840fe26,3.408555,train
qmof-b37eb52,0.1067949999999999,train
qmof-6beca2a,0.045544,train
qmof-31fb841,0.823111,train
qmof-deef83c,1.977813,val
qmof-2ea3b1f,1.442381,test
qmof-44477e2,2.126752,train
qmof-765d500,2.136464,train
qmof-f65f438,2.5340860000000003,train
qmof-e1c0fed,2.763575,test
qmof-ae1ca4c,2.179335,train
qmof-c00ae29,2.8852,train
qmof-7e3b4a2,0.5465850000000001,train
qmof-9be5910,0.583958,train
qmof-22ff87f,1.152394,train
qmof-c861c48,1.152852,train
qmof-b0402ac,1.1915490000000002,test
qmof-a8ea913,1.2704350000000002,train
qmof-08c5035,1.085182,train
qmof-7587354,0.7557419999999999,test
qmof-98faec6,0.1902859999999999,train
qmof-34cda6e,2.554018,val
qmof-633e487,2.583702,train
qmof-0cf6fb4,2.562662,train
qmof-a1057f3,2.556964,val
qmof-db849d6,4.434206,train
qmof-843e83f,1.502469,train
qmof-3b8d946,2.5096390000000004,train
qmof-05d5e8e,1.851666,train
qmof-0b09ca3,1.020121,train
qmof-c895295,1.768243,train
qmof-6bf5e49,2.267195,test
qmof-37f7116,1.947155,train
qmof-c8863c1,0.1778819999999998,train
qmof-3691386,4.302423,train
qmof-697c6bc,2.379247,train
qmof-2c27ac5,1.5407610000000005,train
qmof-68a1a29,2.829387,test
qmof-4d5bb8c,1.930404,train
qmof-96f9ef7,0.297949,train
qmof-b42c7fb,2.14687,train
qmof-f128020,2.207482,train
qmof-e8cd8b4,0.5233760000000001,train
qmof-541af34,3.022841,train
qmof-e84ed41,3.013697,val
qmof-73e0d48,2.98773,train
qmof-cd0f38e,0.941585,train
qmof-a59565c,2.746453,train
qmof-b5281a7,4.646551,train
qmof-d30da48,0.6458669999999999,train
qmof-65f86ea,3.039948,train
qmof-1492ba7,3.216307,train
qmof-19f76d2,2.994691,train
qmof-a075109,1.849793,train
qmof-7571eaa,2.536054,train
qmof-76932b3,2.9449110000000003,val
qmof-e5b6a13,2.3938360000000003,val
qmof-2a350d5,0.016252,train
qmof-6f47ba4,0.7903709999999999,val
qmof-0f4d4bb,3.170285,train
qmof-028b150,0.6999930000000001,train
qmof-a13712f,0.6394789999999999,train
qmof-f9d7350,1.988522,train
qmof-be63846,1.666443,train
qmof-52b81d3,1.610972,test
qmof-54078ea,2.692004,train
qmof-6dbac8b,4.082294,train
qmof-145a0bf,0.9457190000000002,train
qmof-68e1c8f,0.657887,test
qmof-05d5336,2.352147,train
qmof-4e9c14b,1.143669,train
qmof-5a2471d,1.024971,train
qmof-fbc9303,0.513614,train
qmof-e8a0478,4.210481,test
qmof-3119618,2.543862,test
qmof-526eb14,2.403733,train
qmof-32b39ac,2.3568230000000003,test
qmof-4c23f2e,4.690894,train
qmof-921dee1,2.9819,val
qmof-a29d976,2.823197,train
qmof-7a91c8f,2.843913,train
qmof-86d10b6,2.480778,train
qmof-c4a1c17,4.731504999999999,train
qmof-bc655cb,2.29101,train
qmof-caa8e2a,3.192594,train
qmof-28743d5,1.79004,train
qmof-8c91698,1.514148,train
qmof-767c706,1.250274,train
qmof-cf9b31e,3.620173,train
qmof-2e54ffc,2.1796050000000005,test
qmof-2102beb,2.7303420000000003,train
qmof-8ff5155,2.283836,train
qmof-508fff5,2.741614,train
qmof-0fa4d72,2.51941,val
qmof-c570ff7,2.847102,train
qmof-ce51936,3.780017,train
qmof-5b8f1ce,3.045131,val
qmof-79529d8,4.875313,test
qmof-3600621,0.189633,train
qmof-c931987,4.883398,train
qmof-a3a0733,3.054755,train
qmof-98d669a,3.572836,val
qmof-724492a,2.930444,train
qmof-cab5309,2.986719,train
qmof-093528a,2.997657,test
qmof-2461a2e,2.565628,train
qmof-ebf848f,0.918029,train
qmof-f5e0bce,3.541555,train
qmof-367efb8,2.943663,train
qmof-529911c,1.0570969999999995,train
qmof-cc4c6c7,1.825656,train
qmof-70bc81f,2.440939,train
qmof-b320dc2,3.05026,train
qmof-fe7db0d,1.196469,test
qmof-05602fe,2.8072860000000004,train
qmof-debb278,2.9588080000000003,test
qmof-2449d69,1.306593,train
qmof-858bc51,3.220516,val
qmof-64ce5e9,0.9186039999999998,train
qmof-f280ab7,2.596794,train
qmof-4304595,1.967516,train
qmof-1749614,2.063363,val
qmof-40250e9,2.989209,train
qmof-a880c0d,3.3593970000000004,train
qmof-330a403,0.4445519999999999,train
qmof-99155ad,4.8703140000000005,val
qmof-97f5f79,1.582736,train
qmof-c49c727,3.0690470000000003,train
qmof-05191e5,1.732645,train
qmof-bed05b6,2.717914,val
qmof-68c71c0,2.358251,train
qmof-3b0015d,0.9243990000000002,train
qmof-ce228b6,1.725113,train
qmof-50169e9,1.534402,train
qmof-06f319d,1.868748,train
qmof-9062b93,0.1020669999999999,train
qmof-a6ce113,1.80642,train
qmof-a838610,2.376747,train
qmof-2b5499a,0.4917360000000004,train
qmof-68384d7,0.2486049999999999,train
qmof-cde9aa1,3.091991,train
qmof-d1e9881,3.048307,train
qmof-ab6b13f,0.625618,train
qmof-4d13400,4.100356,train
qmof-b3fea0d,4.186656,train
qmof-b1904d6,2.5094220000000003,train
qmof-c4cca42,3.531066,train
qmof-389b9da,3.5224330000000004,train
qmof-8082407,1.964591,val
qmof-abd0616,3.1674390000000003,train
qmof-cb5e0c8,0.7682810000000001,train
qmof-494ec46,1.2740440000000002,train
qmof-f701ee9,0.8483419999999999,train
qmof-2341845,0.6646789999999999,train
qmof-5651075,0.5468470000000001,train
qmof-c776af3,0.46034,train
qmof-f8a32e3,2.231979,train
qmof-59c5e90,1.996077,train
qmof-56a04dc,2.214294,train
qmof-e48704b,0.636016,val
qmof-97d9145,2.155269,train
qmof-efc74fb,0.1872,test
qmof-705ecf9,0.982862,train
qmof-01be183,3.292285,train
qmof-d9f913d,2.978774,train
qmof-d64d83c,0.654785,train
qmof-4d45fdb,0.640897,val
qmof-7b550b5,0.867602,train
qmof-6bd80b9,0.935695,test
qmof-9932be2,3.4216830000000003,train
qmof-92d67c2,3.168306,test
qmof-493416b,0.100897,train
qmof-6d5f5b1,2.208379,train
qmof-b96a6b3,0.736616,train
qmof-59518de,2.064517,train
qmof-774a757,0.2897989999999999,train
qmof-9ef7236,1.563133,train
qmof-f2b9c90,2.504163,val
